dayofyear,Food,Shop & Service
2020-04-27,-63.491233086033596,-43.46238865017725
2020-04-28,-57.105472604426176,-37.52562974272657
2020-04-29,-64.15838545439779,-42.247923608506625
2020-04-30,-65.26677428270588,-41.16734881728251
2020-05-01,-63.97529738608439,-41.178523167846606
2020-05-02,-62.74651106574291,-44.64714936259775
2020-05-03,-61.30988549276735,-45.73787738194387
2020-05-04,-56.4246064128495,-33.93130508731391
2020-05-05,-52.59594055743497,-27.732925380773377
2020-05-06,-62.41424829503086,-38.29224504660621
2020-05-07,-56.87043469320678,-31.655597503846433
2020-05-08,-65.49170005152025,-38.52292539285137
2020-05-09,-65.83152069736656,-36.58878526312969
2020-05-10,-56.29285881339059,-47.9713976462515
2020-05-11,-61.003720295111165,-40.75679760961087
2020-05-12,-66.94076794648721,-47.459595724417184
2020-05-13,-56.39633888826714,-34.8918736634735
2020-05-14,-57.08472763159613,-34.21393812815855
2020-05-15,-59.283387326014804,-37.056193637752784
2020-05-16,-60.73084140608377,-40.64514432001004
2020-05-17,-60.684961692083284,-39.542990427147515
2020-05-18,-52.44116252426534,-29.135133489388842
2020-05-19,-52.00338678349361,-26.588529671336648
2020-05-20,-50.94501753954198,-27.191044155213007
2020-05-21,-48.850825941626276,-23.031836370148916
2020-05-22,-55.54440847124794,-28.11225829785151
2020-05-23,-66.1722680247397,-38.608982006905045
2020-05-24,-56.55277937752572,-35.608975882408345
2020-05-25,-51.1113161569594,-30.868597956084866
2020-05-26,-49.115266691466196,-25.819092246245745
2020-05-27,-48.015285153279564,-26.069844414221933
2020-05-28,-50.53832343520243,-25.126100209765067
2020-05-29,-56.00354066353337,-32.388198638568454
2020-05-30,-57.22578674855103,-35.74932545641567
2020-05-31,-54.98553093991123,-37.756758167306984
2020-06-01,-42.946062928754166,-24.533897128701344
2020-06-02,-48.41596929979377,-25.926383739403846
2020-06-03,-50.86043230438535,-28.756966759650425
2020-06-04,-45.23784342936579,-24.441219690197478
2020-06-05,-53.84928529881615,-31.15817167154794
2020-06-06,-55.65156019989579,-34.46921529753162
2020-06-07,-49.79388132251926,-32.5913856684803
2020-06-08,-36.60716265342416,-19.32640935871136
2020-06-09,-37.5848488625823,-17.775621800522636
2020-06-10,-38.904672534260555,-21.465105222917636
