dayofyear,Food,Shop & Service
2020-04-26,-59.64523281596452,-21.314952279957577
2020-04-27,-54.01023890784984,-19.138149556400506
2020-04-28,-54.767932489451475,-18.476903870162296
2020-04-29,-55.06276150627616,-18.17058096415327
2020-04-30,-54.666666666666664,-18.026796589524974
2020-05-01,-56.214915797915,-25.087924970691677
2020-05-02,-58.67269984917044,-33.638211382113816
2020-05-03,-59.42350332594235,-23.753976670201492
2020-05-04,-53.58361774744027,-18.88466413181242
2020-05-05,-53.67088607594936,-15.73033707865168
2020-05-06,-54.895397489539754,-15.698393077873906
2020-05-07,-54.666666666666664,-21.071863580998773
2020-05-08,-56.214915797915,-20.5158264947245
2020-05-09,-58.59728506787331,-28.65853658536586
2020-05-10,-57.79748706577974,-31.919406150583253
2020-05-11,-54.94880546075085,-18.250950570342205
2020-05-12,-54.599156118143455,-20.349563046192266
2020-05-13,-54.64435146443515,-18.417799752781207
2020-05-14,-55.00000000000001,-22.411693057247263
2020-05-15,-56.214915797915,-25.205158264947247
2020-05-16,-58.748114630467576,-30.589430894308943
2020-05-17,-59.64523281596452,-25.662778366914107
2020-05-18,-53.49829351535836,-15.716096324461336
2020-05-19,-54.092827004219416,-16.60424469413233
2020-05-20,-54.30962343096235,-15.82200247218788
2020-05-21,-54.41666666666667,-16.930572472594395
2020-05-22,-52.60625501202887,-20.28135990621336
2020-05-23,-55.12820512820513,-28.760162601626003
2020-05-24,-55.58019216555802,-25.556733828207857
2020-05-25,-48.976109215017075,-11.28010139416984
2020-05-26,-49.789029535864984,-14.731585518102374
2020-05-27,-49.53974895397489,-13.102595797280593
2020-05-28,-49.74999999999999,-14.129110840438486
2020-05-29,-51.242983159583,-16.998827667057437
2020-05-30,-53.61990950226245,-26.52439024390243
2020-05-31,-54.24981522542498,-23.01166489925769
2020-06-01,-48.72013651877133,-11.913814955640046
2020-06-02,-49.198312236286924,-13.108614232209737
2020-06-03,-49.20502092050209,-14.70951792336217
2020-06-04,-49.0,-11.449451887941532
2020-06-05,-49.23817161186849,-14.419695193434945
2020-06-06,-52.41327300150829,-25.813008130081293
2020-06-07,-52.845528455284565,-22.48144220572641
2020-06-08,-48.03754266211604,-11.15335868187579
2020-06-09,-47.679324894514764,-8.73907615480649
2020-06-10,-47.78242677824268,-10.012360939431398
2020-06-11,-48.25000000000001,-12.423873325213163
2020-06-12,-48.757016840417,-16.06096131301289
2020-06-13,-51.055806938159876,-25.711382113821134
2020-06-14,-46.858832224685884,-17.07317073170732
2020-06-15,-47.354948805460765,-7.731305449936632
2020-06-16,-46.91983122362869,-6.741573033707871
2020-06-17,-46.86192468619247,-9.765142150803463
2020-06-18,-46.916666666666664,-10.109622411693053
2020-06-19,-46.91259021651965,-15.005861664712771
2020-06-20,-50.0,-24.593495934959343
2020-06-21,-31.337767923133786,-22.163308589607645
2020-06-22,-46.501706484641645,-7.984790874524716
2020-06-23,-46.16033755274261,-8.863920099875156
2020-06-24,-46.527196652719674,-11.124845488257106
2020-06-25,-47.75,-15.103532277710109
2020-06-26,-47.79470729751404,-16.764361078546308
2020-06-27,-45.47511312217195,-21.34146341463413
2020-06-28,-39.763488543976344,-13.25556733828208
2020-06-29,-46.501706484641645,-7.3510773130545
2020-06-30,-45.907172995780584,-8.364544319600498
2020-07-01,-46.77824267782428,-10.135970333745359
2020-07-02,-47.75,-14.250913520097452
2020-07-03,-48.195669607056935,-14.302461899179363
2020-07-04,-53.54449472096531,-33.231707317073166
2020-07-05,-47.81966001478196,-22.905620360551428
2020-07-06,-47.18430034129694,-9.885931558935368
2020-07-07,-47.0042194092827,-12.484394506866414
2020-07-08,-46.610878661087874,-12.608158220024713
2020-07-09,-47.16666666666667,-12.789281364190009
2020-07-10,-48.757016840417,-16.998827667057437
2020-07-11,-51.055806938159876,-27.74390243902438
2020-07-12,-47.22838137472284,-19.512195121951216
2020-07-13,-47.6962457337884,-12.927756653992406
2020-07-14,-48.185654008438824,-11.985018726591756
2020-07-15,-48.53556485355649,-14.462299134734236
2020-07-16,-48.083333333333336,-14.738124238733263
2020-07-17,-48.83720930232559,-17.233294255568577
2020-07-18,-50.678733031674206,-25.609756097560975
2020-07-19,-49.445676274944574,-25.23860021208908
2020-07-20,-47.525597269624576,-12.16730038022813
2020-07-21,-48.438818565400844,-13.23345817727839
2020-07-22,-47.69874476987448,-12.855377008652658
2020-07-23,-47.83333333333333,-12.302070645554208
2020-07-24,-48.59663191659984,-17.350527549824147
2020-07-25,-50.15082956259427,-25.203252032520318
2020-07-26,-49.74131559497413,-21.52704135737009
2020-07-27,-47.6962457337884,-11.787072243346008
2020-07-28,-48.185654008438824,-12.234706616729085
2020-07-29,-48.619246861924694,-13.226205191594564
2020-07-30,-48.5,-9.500609013398298
2020-07-31,-49.23817161186849,-16.41266119577961
2020-08-01,-48.41628959276019,-19.207317073170728
2020-08-02,-50.0369549150037,-18.13361611876988
2020-08-03,-47.78156996587032,-12.16730038022813
2020-08-04,-47.93248945147679,-12.35955056179776
2020-08-05,-48.11715481171548,-13.473423980222499
2020-08-06,-48.83333333333334,-13.520097442143719
2020-08-07,-48.27586206896552,-15.82649472450176
2020-08-08,-49.924585218702866,-26.11788617886178
2020-08-09,-47.30229120473023,-20.042417815482505
2020-08-10,-47.26962457337884,-7.984790874524716
2020-08-11,-46.497890295358644,-8.364544319600498
2020-08-12,-46.69456066945607,-9.394313967861557
2020-08-13,-46.75,-10.96224116930572
2020-08-14,-45.30874097834804,-13.130128956623688
2020-08-15,-44.4947209653092,-20.630081300812996
2020-08-16,-42.79379157427938,-16.118769883351003
2020-08-17,-46.33105802047782,-7.858048162230668
2020-08-18,-46.83544303797469,-10.362047440699119
2020-08-19,-46.945606694560674,-12.855377008652658
2020-08-20,-48.416666666666664,-14.250913520097452
2020-08-21,-45.14835605453088,-14.302461899179363
2020-08-22,-41.553544494720974,-15.955284552845516
2020-08-23,-39.61566888396156,-15.164369034994696
2020-08-24,-46.84300341296929,-7.731305449936632
2020-08-25,-47.848101265822784,-10.1123595505618
2020-08-26,-47.53138075313809,-13.720642768850432
2020-08-27,-47.16666666666667,-13.03288672350792
2020-08-28,-45.30874097834804,-13.364595545134817
2020-08-29,-38.15987933634993,-15.955284552845516
2020-08-30,-40.87213599408721,-17.391304347826097
2020-08-31,-46.84300341296929,-9.885931558935368
