date,home_time_perc,work_time_perc,poi_time_perc,unknown_time_perc,unseen_time_perc
2020-03-02,61.299781654631246,9.948933641141606,3.950214681212637,3.537770675751789,21.263299347262738
2020-03-03,61.39910925898595,9.923815459783299,3.93049215806232,3.5252428706997074,21.221340252468742
2020-03-04,61.33113248851734,9.935767662510052,3.9096965765711906,3.5131937673514795,21.31020950504996
2020-03-05,60.98259802847059,9.930747871592848,3.8602520600065033,3.472884983636303,21.753517056293767
2020-03-06,61.029985148568386,9.806024362174655,3.883033138274021,3.49600884410102,21.78494850688194
2020-03-07,61.14337758739047,9.673946486948914,3.904601395145616,3.52157955118192,21.75649497933309
2020-03-08,61.220801848165266,9.581761332563401,3.910131589538001,3.540919514455291,21.746385715278056
2020-03-09,61.608189622066575,9.40059738583871,3.882031936391471,3.5532521397054913,21.555928915997765
2020-03-10,62.31371119185719,9.085999194202657,3.798701383428134,3.553169289908884,21.24841894060314
2020-03-11,63.104893403068104,9.066550962823836,3.545386685846843,3.4702468161032236,20.812922132157993
2020-03-12,64.19869750778088,9.085824385313687,3.354236730115877,3.42969890869118,19.931542468098385
2020-03-13,66.03816395692773,8.37728919198342,3.1632077375093,3.4419832242854143,18.97935588929414
2020-03-14,68.09285909486202,7.591703766778671,2.9058566498270832,3.404604878539809,18.004975609992428
2020-03-15,70.26699302165406,6.76729060591597,2.6318963482380875,3.3439679517711087,16.989852072420785
2020-03-16,72.31594577903715,5.9463097872543855,2.3496446719616615,3.2352817245698127,16.152818037177003
2020-03-17,73.22102634448349,5.228639583062128,2.032438291047134,2.9928301995498128,16.52506558185745
2020-03-18,73.27407738484891,5.100157143245209,1.6658181422909135,2.5273267355746563,17.432620594040333
2020-03-19,73.77729484714406,5.04521779690784,1.4240832056830106,2.159126745004875,17.594277405260225
2020-03-20,75.30341054169895,4.668119154647419,1.2543817947214584,1.939689859528781,16.834398649403408
2020-03-21,76.30627890301494,4.342677735711278,1.1536507391173814,1.7808592001418304,16.416533422014577
2020-03-22,77.39359735609675,4.067456472747074,1.0524764976109875,1.633848992182665,15.85262068136252
2020-03-23,78.21148568957018,3.8376436459094885,0.991392624424226,1.5389435182288982,15.420534521867202
2020-03-24,79.95853661090698,3.760219064846787,0.970764092298099,1.5065379632635363,13.803942268684603
2020-03-25,82.03575794957884,3.7750412253103494,0.9663378893505449,1.4886565306026445,11.734206405157623
2020-03-26,83.23391003378585,3.7603955501546027,0.936894340868128,1.4269434212047702,10.641856653986649
2020-03-27,83.26871605280373,3.7009843052474567,0.9353554714575227,1.4176448627228337,10.67729930776846
2020-03-28,83.45514134185652,3.6368408559461045,0.922835034097302,1.4054283778806986,10.579754390219378
2020-03-29,83.31098301204749,3.5778598460483204,0.9216426453526678,1.4029153523442672,10.786599144207255
2020-03-30,83.47101513998768,3.527279160628193,0.9100579695086245,1.382988865732303,10.708658864143205
2020-03-31,83.68575530188068,3.4855040363009384,0.8919501712418666,1.3492414424755637,10.587549048100954
2020-04-01,83.37234100917547,3.4673985506546336,0.8968522858256457,1.3601205775330865,10.903287576811172
2020-04-02,83.15298747459433,3.4668181810816816,0.8966763928398643,1.3742941752145739,11.109223776269568
2020-04-03,83.04608730471061,3.4520495847127624,0.9009761953450127,1.3874408280125847,11.213446087219038
2020-04-04,82.97513191704141,3.4349041804514258,0.9002544303985335,1.391002215527723,11.298707256580933
2020-04-05,83.17237525492533,3.4196254784107545,0.892668391254824,1.3814866012748104,11.133844274134296
2020-04-06,83.35456822249174,3.3961626020739635,0.8825005180138101,1.3652665669301,11.001502090490414
2020-04-07,83.4084626886969,3.3425095403465823,0.880784091337839,1.3680742120788763,11.000169467539822
2020-04-08,83.44357269537397,3.338772401560043,0.8825721093726747,1.3659077209102746,10.969175072783052
2020-04-09,83.53880402889233,3.3184278612951528,0.8669385498317139,1.396964549662833,10.878865010317991
2020-04-10,83.8630374172033,3.305713184244467,0.8452990065592547,1.368360020969229,10.617590371023777
2020-04-11,83.81540754203272,3.315427159894336,0.8515923718073514,1.374515542350545,10.643057383915075
2020-04-12,83.71045956286876,3.320248814764866,0.8616595406196932,1.390101217555646,10.717530864191051
2020-04-13,83.41983638284046,3.3331019170699703,0.8757237192132591,1.4145066357420017,10.956831345134333
2020-04-14,83.20234367095762,3.387052724488051,0.8884521109249919,1.4353980548512917,11.086753438778048
2020-04-15,83.19648384155705,3.3910404334982593,0.8863138455295181,1.444948401035221,11.081213478379953
2020-04-16,82.90996073395449,3.403145351676457,0.9169155140901722,1.4518720337663893,11.318106366512493
2020-04-17,82.51451986127941,3.4414876887482055,0.944066816767822,1.4943832002627722,11.605542432941782
2020-04-18,82.59119006607884,3.4695089997384185,0.9391434849820666,1.485119159084182,11.515038290116488
2020-04-19,82.49514108469832,3.5036276830736126,0.9452813919823185,1.489410916705926,11.566538923539822
2020-04-20,82.42323633467606,3.5365625005420904,0.9499843041985678,1.4978835929242993,11.592333267658974
2020-04-21,82.38093136509457,3.553871768125246,0.9501600171317218,1.5053567144664135,11.609680135182044
2020-04-22,81.87430568238968,3.556874029333785,0.9865832586215678,1.6066437768635213,11.975593252791441
2020-04-23,82.11252936252569,3.5571890974443443,0.9813804300205629,1.5983724012009444,11.750528708808453
2020-04-24,82.07006001977551,3.573262620295837,0.9837923692034952,1.5931399333590477,11.7797450573661
2020-04-25,81.53761050474895,3.581721335892037,1.0125017647027252,1.642076868444858,12.226089526211425
2020-04-26,81.22630689973921,3.5940801436280654,1.0181225318936036,1.6556721992523311,12.50581822548678
2020-04-27,80.94001077955886,3.6165969671685727,1.0219329414777962,1.6577436880072232,12.763715623787549
2020-04-28,80.46885360640003,3.6438816616835528,1.0440843326732152,1.694397044202451,13.148783355040761
2020-04-29,80.18698717816662,3.6575487762952754,1.0761121289682285,1.7625177359681645,13.316834180601722
2020-04-30,79.4340223512942,3.6574821781852958,1.1319927810482797,1.9006706047509658,13.875832084721267
2020-05-01,79.20677626445016,3.6835189496996197,1.152753635704378,1.937050589355858,14.01990056079
2020-05-02,79.2314732621111,3.723636076080323,1.1629863806879037,1.9512794100923325,13.930624871028352
2020-05-03,79.31459236154004,3.765577908736998,1.172170863516292,1.9675335628072061,13.780125303399474
2020-05-04,79.17496252617465,3.7978857261190395,1.1999795302283391,2.019286947503636,13.807885269974346
2020-05-05,79.31376785605462,3.831731330104952,1.2051469252676834,2.025741276644618,13.623612611928133
2020-05-06,79.6985532983549,3.8469991544676194,1.1849971842972649,1.9481817006604711,13.321268662219756
2020-05-07,79.69495281169124,3.84629062112199,1.1728312018143061,1.9590602897957672,13.326865075576713
2020-05-08,79.74164539373606,3.86976167505137,1.169559297732321,1.9501706677481845,13.268862965732062
2020-05-09,79.55521870927139,3.856547386358954,1.145172474913186,1.9175979763246271,13.525463453131833
2020-05-10,79.22618690751449,3.886018355896749,1.1656864849408073,1.9583006127800526,13.76380763886789
2020-05-11,79.18412173926566,3.9222431162128766,1.171877086523297,1.976659799213452,13.74509825878469
2020-05-12,78.81212773936062,3.9467099475964593,1.2014688281577661,2.044567817410769,13.995125667474381
2020-05-13,78.16492466560557,3.9549097504558794,1.255298872304805,2.2305097681704686,14.394356943463258
2020-05-14,78.07051145055172,3.9747156425856285,1.2801665339352408,2.2649362100555726,14.409670162871826
2020-05-15,77.77277921002297,4.015765507517887,1.3078172769690188,2.3075231886230587,14.59611481686704
2020-05-16,77.71145862071124,4.098290487964727,1.3510867683987193,2.3732527423070042,14.465911380618302
2020-05-17,77.52666463789303,4.13422444573341,1.3713551099377208,2.409906582560384,14.557849223875449
2020-05-18,77.20870607183858,4.161650001387444,1.39942462868884,2.475678001870991,14.75454129621415
2020-05-19,76.91184122213014,4.159035448814728,1.4234182093858871,2.5858027301171096,14.919902389552128
2020-05-20,77.05480547105226,4.161591978804996,1.4065394768830581,2.657534055320233,14.719529017939445
2020-05-21,76.37243808016072,4.154901357652,1.4663029454519296,3.011977726211389,14.994379890523948
2020-05-22,76.17334798686083,3.7988982740237542,1.5103995837600444,3.3807421557971056,15.136611999558264
2020-05-23,75.83532786979806,3.796884738832077,1.5329515413168677,3.4585480364073398,15.376287813645654
2020-05-24,75.62019565510563,3.8170203423471305,1.5524813126685,3.5046145384966936,15.505688151382044
2020-05-25,75.65012707738228,3.842450571349233,1.5513755053370821,3.4908624691650543,15.465184376766352
2020-05-26,75.72309747296747,3.8928124244340125,1.5508201956722043,3.4345189406894003,15.398750966236904
2020-05-27,75.34866818632034,3.906522584991612,1.6085288625668996,3.446462265030382,15.689818101090758
2020-05-28,75.50776667652458,3.9231404237208127,1.5992959479241355,3.1973036226116793,15.77249332921879
2020-05-29,75.30210784452692,4.348862506886971,1.5835374817611312,2.896358680221986,15.869133486602996
2020-05-30,75.40732915584141,4.419654162998618,1.5791472550866559,2.8550796422730857,15.738789783800227
2020-05-31,75.51283089466932,4.472901280880317,1.5660924747143656,2.8218632462431614,15.626312103492829
2020-06-01,75.22218486437082,4.525597219589409,1.5950907625957613,2.877479274381995,15.779647879062026
2020-06-02,74.97924045223306,4.5655610138713945,1.6055063960285227,2.936915235584293,15.912776902282749
2020-06-03,74.75013805797647,4.579252672224621,1.6210079306806318,3.0360860760249597,16.01351526309334
2020-06-04,74.55488945201249,4.5938625747062165,1.6616419195436185,3.1321202354071898,16.0574858183305
2020-06-05,74.29512647193707,4.63666071555143,1.6908925660979572,3.180660492950453,16.196659753463102
2020-06-06,73.93140407053444,4.682135934248548,1.7414343236536605,3.2584820889193145,16.38654358264405
2020-06-07,73.61567751793295,4.724196780628092,1.7891474323873366,3.3333180492779695,16.53766021977367
2020-06-08,73.72969458909274,4.773227687261521,1.784999879353032,3.3191196973833055,16.3929581469094
2020-06-09,73.35487856061256,4.806906341111805,1.8551649871820282,3.397456532482219,16.585593578611384
2020-06-10,73.15401842473713,4.8339557319330915,1.9127142124957957,3.457957314623698,16.64135431621028
2020-06-11,73.11936429852402,4.86427598897937,1.9319456825987908,3.4799939090488494,16.60442012084896
2020-06-12,73.0787290329363,4.905858563137596,1.9495017823059198,3.500193441326669,16.56571718029351
2020-06-13,72.94901020838465,4.949457219909777,1.9689576836643123,3.51797596278002,16.614598925261248
2020-06-14,72.77019015878128,4.9946451989957845,1.9942548932337723,3.5567659158834615,16.684143833105708
2020-06-15,72.36151785489794,5.0330915321210234,2.048710506616053,3.6472513356821272,16.90942877068287
2020-06-16,72.2441320991083,5.054351796086958,2.07998474479543,3.7088363470638646,16.912695012945456
2020-06-17,72.04240954488263,5.070487071668252,2.1151351693959612,3.783587798021261,16.98838041603189
2020-06-18,71.71189486938623,5.104199104918472,2.134861171895627,3.9389885305402714,17.11005632325941
2020-06-19,71.41446954194824,5.161410524169791,2.169968687473957,3.9880000048581423,17.26615124154988
2020-06-20,71.23012039926593,5.228722214017669,2.2118532270439983,4.036902234567007,17.292401925105416
2020-06-21,71.01998109139723,5.291804978599666,2.251527686864543,4.069572688030947,17.36711355510763
2020-06-22,70.79415390635913,5.344015023389429,2.2989992705220907,4.097364538400655,17.46546726132871
2020-06-23,70.54083424317469,5.397889743374563,2.3475715064042557,4.108452768400221,17.60525173864628
2020-06-24,70.61943124551794,5.42193945282724,2.3275867323447876,4.019529572066079,17.611512997243953
2020-06-25,70.62449105913011,5.451284469899044,2.3574356255995967,3.922599762504323,17.64418908286693
2020-06-26,70.48658941156238,5.459626818329875,2.398586465120536,3.981579548013322,17.67361775697389
2020-06-27,70.38966891135036,5.458420565962248,2.40717586467509,4.015488367242566,17.729246290769733
2020-06-28,70.24387189439246,5.450922884642567,2.422467290964851,4.060035926142178,17.822702003857955
2020-06-29,69.9134019776052,5.399255620750129,2.472871621642985,4.176686038092256,18.037784741909423
2020-06-30,70.08069991838578,5.1115602323585465,2.4856500854951658,4.376379810404309,17.945709953356204
2020-07-01,69.56073213865788,5.028209673495466,2.5482577460763602,4.938436285051075,17.924364156719218
2020-07-02,69.29056350778644,5.010234401019317,2.5716510232383163,5.1405704215081265,17.98698064644781
2020-07-03,69.3166046357855,5.019119573794139,2.5486041325816853,5.128308209204637,17.987363448634053
2020-07-04,69.24365009351305,5.073794599856703,2.551145519884652,5.102670594564306,18.028739192181302
2020-07-05,69.30003210310718,5.137779292876126,2.551976526889136,5.061402510923161,17.948809566204417
2020-07-06,69.40816724765233,5.244113063980469,2.53777404593363,4.970408922480196,17.839536719953397
2020-07-07,69.6778664229099,5.57460262588451,2.449389149886586,4.704307758428787,17.59383404289024
2020-07-08,70.19917819121065,5.700753434774478,2.4140644375624793,4.1503680739705455,17.53563586248186
2020-07-09,70.26325085514073,5.731582301183947,2.443069178272953,3.962482349629642,17.599615315772756
2020-07-10,70.20155908761716,5.794304022083595,2.4614530172787723,3.930445572305679,17.612238300714804
2020-07-11,70.0503910596405,5.8133246317822875,2.4943967790050388,3.9395442671948326,17.702343262377347
2020-07-12,69.78718432671126,5.821838569829091,2.528553439384791,3.9591886702276016,17.903234993847267
2020-07-13,69.80370655050268,5.83269328859786,2.523560728335891,3.9423063252204535,17.89773310734311
2020-07-14,69.38532316792373,5.8406256950132,2.5899302092007814,3.995781593377638,18.18833933448465
2020-07-15,68.98952752472348,5.828238439200305,2.658034040996703,4.1109556880562685,18.41324430702324
2020-07-16,69.06563261755426,5.817613013724101,2.6536263773424142,4.140935225974729,18.322192765404505
2020-07-17,69.07196676560454,5.805253734507906,2.6553746348791414,4.154367608739899,18.31303725626852
2020-07-18,69.12311981136145,5.800230960159281,2.6536225830154443,4.153802225429907,18.269224420033918
2020-07-19,69.33849740507245,5.800179620554224,2.620983103833994,4.126237588493755,18.11410228204557
2020-07-20,69.40695128941033,5.8029870826597545,2.60509534161803,4.11489803253386,18.07006825377804
2020-07-21,69.38350700878308,5.809780153932185,2.603561381748359,4.12271858977627,18.080432865760102
2020-07-22,69.35973042557187,5.804595243123909,2.6161301342405516,4.142334658278948,18.077209538784736
2020-07-23,69.29029101263441,5.78741505226742,2.629783134559857,4.157216564616899,18.135294235921418
2020-07-24,69.29948482293827,5.779606423403306,2.641791526304337,4.1619630913821135,18.11715413597197
2020-07-25,69.40209316934586,5.77815377909874,2.629510025860934,4.155247252479337,18.034995773215115
2020-07-26,69.31207857561287,5.771904046308644,2.6600732208302795,4.177969260232483,18.077974897015718
2020-07-27,69.26276613798994,5.754778305282761,2.6778461313462416,4.194675285348681,18.10993414003235
2020-07-28,69.19044298473219,5.7403399882134725,2.688991635370602,4.204000944025137,18.176224447658583
2020-07-29,69.14703068214546,5.727357954658785,2.6910376203430437,4.194578390033959,18.239995352818735
2020-07-30,69.39224321007926,5.722066293989817,2.654655086313601,4.1398457252039735,18.091189684413322
2020-07-31,69.30041869892644,5.716402338280221,2.659580815056767,4.135260167840003,18.18833797989655
2020-08-01,69.63013562471997,5.655049511287008,2.5840639241039023,4.083642314005628,18.04710862588349
2020-08-02,69.3073451732235,5.625474075569648,2.600508897862648,4.142788657299523,18.32388319604466
2020-08-03,69.05074264084466,5.628483241712632,2.632326498141303,4.220438394254866,18.468009225046526
2020-08-04,69.03157339066688,5.643425291241836,2.647588429834702,4.257499274696978,18.4199136135596
2020-08-05,69.05945049079007,5.65232349837656,2.6449574859889453,4.254727046680375,18.388541478164047
2020-08-06,68.79681026566489,5.648468844597126,2.6971563977446933,4.309172147133792,18.548392344859504
2020-08-07,68.73172275170994,5.645227310676955,2.710507001208817,4.329132983620973,18.58340995278331
2020-08-08,68.26212970831426,5.707560131388233,2.8108934969801656,4.406774003108459,18.812642660208883
2020-08-09,68.59557814815734,5.748141442501618,2.792802864046576,4.3603914233435495,18.503086121950922
2020-08-10,68.87575670826013,5.764435893735685,2.7609532107202157,4.289854230794671,18.30899995648931
2020-08-11,68.83608671600075,5.774906233944485,2.7763886118363623,4.271626071342267,18.340992366876147
2020-08-12,68.80153089273495,5.771345640996246,2.786585489771176,4.271209688582234,18.369328287915394
2020-08-13,69.20468879966732,5.770392741588848,2.714654446202008,4.213725660372447,18.096538352169375
2020-08-14,69.30947195698931,5.787335727113019,2.710993492299357,4.19765236229156,17.994546461306754
2020-08-15,69.25463256181172,5.793958006603817,2.729388451370666,4.200832271570776,18.021188708643017
2020-08-16,69.21112175173444,5.7970031960287685,2.7382037706309688,4.198398300411201,18.055272981194612
2020-08-17,69.01179883051013,5.8036682158595045,2.786219113343156,4.216308659062968,18.18200518122424
2020-08-18,68.97134789595448,5.808540442386223,2.8047847408944353,4.2153170851226935,18.200009835642167
2020-08-19,69.0232054784305,5.818171889989852,2.813839584662779,4.205138865554363,18.13964418136251
2020-08-20,68.72273130970764,5.823320780846255,2.880886419557013,4.2379967934084455,18.335064696480654
2020-08-21,68.74345493454001,5.8212257357513835,2.896949586878156,4.240977467983787,18.297392274846683
2020-08-22,68.92485309490401,5.8314176203682955,2.8830078635635417,4.217858122450218,18.14286329871396
2020-08-23,68.81570541003704,5.817757643117286,2.902524779796923,4.203790565840147,18.26022160120862
2020-08-24,69.12855959045324,5.8204657919640805,2.8539956095299632,4.1545101748398,18.042468833212936
2020-08-25,69.07597010124101,5.806752931513848,2.8089522323363303,4.083409869202841,18.224914865705966
2020-08-26,69.38904219843165,5.791775724640829,2.754560304494372,3.966593767744216,18.098028004688942
2020-08-27,69.33046514049549,5.776100850511,2.7734216542457335,3.9569067634025954,18.163105591345193
2020-08-28,69.17258732242428,5.768127925348565,2.755997745041855,3.9339134988971582,18.36937350828815
2020-08-29,,,,,
2020-08-30,,,,,
2020-08-31,,,,,
