date,Arts & Entertainment,College & University,Food,Nightlife Spot,Outdoors & Recreation,Professional & Other Places,Shop & Service,Travel & Transport
2020-02-11,3.4537664660108756,5.821438223507569,19.179928358640545,0.8304321420720278,10.441664582741838,35.17866463498714,20.041649378418985,5.052456213621044
2020-02-12,3.6603248715766092,5.791434626401477,19.37104026236988,0.8004193359725066,10.264689091761012,34.842996653732556,19.913866622230657,5.355228535955332
2020-02-13,3.7361829220171443,5.728329811622364,19.429690195183653,0.8375446403793214,10.471422804573027,34.477783581093405,19.728728705993394,5.590317339137713
2020-02-14,3.8873287442584448,5.570064544633721,19.75139547728019,0.8531205378586111,10.775747570204567,33.45143703802695,20.048958991033867,5.661947096703672
2020-02-15,3.950263282184263,5.590170158122709,19.773722681128728,0.8571417398941193,10.894252403590354,33.37541009472499,19.93926864857429,5.6197709917805705
2020-02-16,3.9989910219937737,5.584127027377535,19.795829699653275,0.8843924705239499,11.09341141567727,33.206036608478705,19.86258118682798,5.574630569467532
2020-02-17,3.8292132565479684,5.631569285497571,19.78193980499831,0.8678311285808022,11.22825051584085,33.58498267741172,19.4521480512541,5.6240652798687
2020-02-18,3.425007945609685,5.748882551366942,19.335959037331367,0.8894511213049676,11.27527874947277,34.38789550788507,19.288876199524264,5.648648887504957
2020-02-19,3.3380794741821207,5.828754601465345,19.16593198949654,0.9651433639847957,11.45546432417618,34.323276042456605,19.37533506237902,5.548015141859419
2020-02-20,3.2883000792674153,5.792780178549353,19.133834618943254,0.9432177917146206,11.505329670385912,34.46251688514616,19.463921528915545,5.410099247077759
2020-02-21,3.1730721454622404,5.921958971635695,18.830241874259873,0.9299559544673168,11.377859907228416,35.31462934566991,19.068770046974475,5.383511754302108
2020-02-22,3.170147759692328,5.862357801258332,18.892963512955625,0.9324871480370583,11.471879986683593,35.171858638161126,19.148673015276874,5.349632137935094
2020-02-23,3.1251006851315557,5.820306901298205,18.849594298822275,0.905178518221696,11.348330919936787,35.35299766518721,19.322145350601293,5.276345660801009
2020-02-24,3.2261510299771623,5.785988474433794,18.95145799428688,0.9073333869532675,11.410679988648122,34.983232049053534,19.63741469172678,5.097742384920489
2020-02-25,3.3503004365868323,5.666620710091509,18.965273675872442,0.8647885804656688,11.488976067258847,34.91187201847392,19.8247016558566,4.927466855394206
2020-02-26,3.4409499559661945,5.715555262534561,19.033332260379158,0.7836040944356129,11.24613139766493,34.79528816079455,20.10582076385747,4.879318104367547
2020-02-27,3.4342498607219643,5.688428126482332,19.15496965553676,0.8202453561616668,11.378615005718403,34.371589674379074,20.117378024478043,5.03452429652178
2020-02-28,3.6747211085572786,5.605490126645725,19.42120219614076,0.8714013450771237,11.267037646084589,33.61307557205932,20.158899925902777,5.38817207953244
2020-02-29,4.056930924671797,5.6050557795218445,19.56309547616854,0.8877635975783912,11.35431199323853,32.69261139980362,20.244229310886965,5.596001518130329
2020-03-01,4.398983029402976,5.709434636362301,19.53916565536955,0.9178613938310152,11.809859278366973,31.766953722585544,20.134036091380583,5.723706192701072
2020-03-02,4.56518658071278,5.744158701345701,19.446483524917603,0.928570132458238,12.231754878403969,31.121968226924317,20.007318395151863,5.954559560085553
2020-03-03,4.89639801114215,5.842558178465462,19.429994663044,0.9426916083166311,12.173308477567469,30.552725639607953,20.0337561840398,6.128567237816559
2020-03-04,5.158299063393289,5.713519191746645,19.234217829247545,0.9396479546083103,12.716231349187424,30.388441687299313,19.84213195711391,6.0075109674035945
2020-03-05,5.1894702704995765,5.7213758701213555,19.160853887449175,0.877578809937095,12.834829811271717,30.303588683268067,20.039184123071323,5.8731185443817155
2020-03-06,5.15970743815868,5.536885095303718,18.93544913543478,0.8465049734334698,13.354764762753993,30.446091976563377,20.044407573686225,5.676189044665786
2020-03-07,4.845970063357339,5.4086848867588415,18.927917250741896,0.8778161512763808,13.50837686226784,30.627634357771477,20.11800149719184,5.68559893063441
2020-03-08,4.8079509941846235,5.189238624276295,18.89023066859786,0.8641955170533486,13.428367064213283,30.77481892123734,20.2605121154304,5.7846860950068715
2020-03-09,4.62758587220825,5.029009157235781,18.80577833721649,0.8891919332504137,12.829794861781716,30.85720419464929,21.07723733722166,5.884198306436419
2020-03-10,4.160763768907794,4.864698372459209,18.81663693572294,0.8853282767345374,12.69219769129393,30.68758688080916,22.29130922606424,5.601478848008211
2020-03-11,3.668898114968111,4.703755037590567,19.036623227821842,0.9302467975498246,12.134572232168681,30.282777761593238,23.814608822219107,5.428518006088656
2020-03-12,3.653091288915504,4.631202964569948,19.041579487676056,0.9340802859647473,11.821420960289146,29.82411547263584,24.841529809725856,5.252979730222938
2020-03-13,3.418156755476045,4.3209619345548465,18.845309532016444,0.8932084391235346,11.304404245859736,28.988365342511862,27.097138662456505,5.132455088001063
2020-03-14,3.2531578140415194,4.018155835480931,17.95656865686173,0.8083349237576556,11.212500798915457,28.62463016384305,29.061734878343216,5.064916928756478
2020-03-15,2.919495737018125,3.735805950119986,17.222348986737508,0.7576189459975216,10.877382208422059,28.241632288326894,31.236147958164175,5.00956792521377
2020-03-16,2.7686604683354528,3.4465743812817937,16.28091159975221,0.6614668793121039,11.029586878592749,28.17516431006303,32.73384571707098,4.903789765591724
2020-03-17,2.5441446685590026,3.397689776953529,14.837880700712613,0.5378230683319508,11.776673738588308,28.57691046558645,33.24962432157793,5.079253259690257
2020-03-18,2.025149502051748,3.717690916936421,13.116101604087454,0.3554162068956405,12.65494189483293,29.68884723844821,33.289806252914275,5.152046383833349
2020-03-19,1.7054331141861248,3.965549196024455,11.927164939535553,0.2728411271941713,13.302077242348092,29.28109195717518,34.338710195229325,5.207132228307139
2020-03-20,1.6759836532214663,4.051216834556417,11.431824299660772,0.2733190149413198,13.433696323961527,29.728325310338565,34.1705905025448,5.235044060775167
2020-03-21,1.5897804904673396,4.044954398597005,11.413370936753447,0.2749108647553996,13.21213863698046,30.08793807130808,33.92244928707955,5.454457314058754
2020-03-22,1.5154738012241409,4.01473508915894,11.419824630828607,0.2905638133737061,13.764375805843038,30.059483815469207,33.363824569063766,5.571718475038641
2020-03-23,1.4376655698260739,3.958288821468147,11.566842251076059,0.30525516921036855,14.602257458522441,29.878494417740477,32.70602654260599,5.545169769550483
2020-03-24,1.3281751575981646,3.8976284816993294,11.910843183750416,0.3077046454089957,14.720795262724923,29.405083286861593,32.987905122665495,5.441864859291115
2020-03-25,1.2743958172448375,3.598874303855759,12.140810221128236,0.2836115978640406,15.244566228415222,28.877714424366612,33.39259318007352,5.187434227051801
2020-03-26,1.249887690501008,3.356979720760054,12.14806107680467,0.2664467045424994,15.893550418419672,28.91561426915955,33.13555188150691,5.033908238305661
2020-03-27,1.1800968442340907,3.1922054443244576,12.181126836083385,0.245729163520537,16.51761372193446,28.73080113255571,32.9495419552435,5.0028849021039
2020-03-28,1.143631028560463,2.989850581138026,12.207169573044983,0.23492237978482755,16.77081586667502,28.394626849531303,33.40828684420859,4.850696877056817
2020-03-29,1.1659923926952755,2.890797380260085,12.229071676365814,0.209352984824616,16.672126601158137,28.16851228969434,33.833845547625316,4.830301127376442
2020-03-30,1.1659944664432906,2.876171659814699,12.268859277481184,0.199169467374411,16.520327488657934,27.862670871088348,34.33863404666345,4.768172722476716
2020-03-31,1.167760571816383,2.8763131249051654,12.244252777708448,0.19928677415344725,16.65792490151453,27.604223670413546,34.54874883582463,4.701489343663875
2020-04-01,1.1805776718361967,2.834264506464997,12.329803034599104,0.2015236268831814,16.60206686776111,27.58939389695701,34.56731426410035,4.695056131398088
2020-04-02,1.18809590989932,2.752383748315799,12.396371675373953,0.22205020295552957,16.482752840646757,27.60287491389627,34.6792773715414,4.676193337370997
2020-04-03,1.197462167476439,2.670473834271434,12.471818428846273,0.23014224590096288,16.213283985129205,27.438268627475722,35.05999155886122,4.718559152038777
2020-04-04,1.228724926841877,2.653453662455112,12.560967349607486,0.24414667754161035,16.376310630281516,27.106787197639683,35.14189476924359,4.687714786389155
2020-04-05,1.2127315378287702,2.5883837838323274,12.708574829844267,0.24273910405394625,16.409033134293157,27.129024144584562,35.132556469385975,4.576956996177013
2020-04-06,1.2198316355566854,2.564006768397036,12.821735508345242,0.25947788367413865,15.891273956692528,27.175681031837584,35.53894619955127,4.529047015945534
2020-04-07,1.218157435882498,2.5287912338913565,12.891521091761113,0.2859230768374843,15.106738058426187,27.151569168576472,36.25541715353536,4.561882781089549
2020-04-08,1.2257832244008584,2.527009870019181,12.955533570900101,0.31174015853815484,14.09309435438025,27.301185966740004,36.954511274875664,4.63114158014581
2020-04-09,1.2117822816057155,2.613976273558923,12.763265534949717,0.31617796591871933,13.609584801974,28.689789665214576,35.951091661084824,4.844331815693551
2020-04-10,1.190987706736518,2.711571402736409,12.80485794037222,0.31751238959562894,13.214545491305755,28.980656238878144,35.88618817190161,4.893680658473749
2020-04-11,1.1906269001123904,2.8138657219731718,12.839150945943814,0.3105448639186594,12.89223127626689,29.13612357109442,35.71472153357092,5.102735187119765
2020-04-12,1.1658562914927961,2.9271270476001745,13.02550556903879,0.3116686031691799,12.553600373680199,28.882945114770624,35.96094210108395,5.172354899164306
2020-04-13,1.173315745000599,2.884599957480324,13.185554872561674,0.29616969662984244,12.444746288538939,28.835377206823843,35.85708404048769,5.323152192477116
2020-04-14,1.20669520609682,2.871388158388695,13.419897371099124,0.2825345275920665,12.315445199423266,28.960603938246543,35.51662341247896,5.426812186674548
2020-04-15,1.1932595666678094,2.9307038644786894,13.54844360878252,0.272639545382209,12.509654976387413,28.71533693685872,35.422616395610405,5.407345105832247
2020-04-16,1.2200159255566976,2.9598217912443365,13.830917052105693,0.25518683992807784,12.240082047373933,27.24834103237613,36.884256828381666,5.36137848303349
2020-04-17,1.2337538277268427,2.9357801074508667,14.015950688462405,0.25137746421430357,12.471453110596965,26.911454692105018,36.8034009063684,5.376829203075222
2020-04-18,1.2052158112588034,2.9561635182614863,14.1846662084196,0.25378004666406384,12.484457333652875,26.706994736503475,36.99609594332126,5.212626401918467
2020-04-19,1.1951854222116995,2.9638948057555448,14.03950616886555,0.24763102220840041,12.835597837877199,26.88195608753653,36.701707531644516,5.13452112390059
2020-04-20,1.1387970085036512,3.08866358205875,13.883866273446015,0.23649423153202856,12.715977837311568,27.25565840939696,36.61908906735245,5.0614535903986075
2020-04-21,1.118500565459656,3.079189327096552,13.85432853068603,0.2221308654627789,13.211341274692462,27.341403050303608,36.21492932847094,4.958177057828003
2020-04-22,1.102174862998122,3.097958708609601,13.81046780697311,0.22080424575076693,13.095236596716575,27.48623178104629,36.15566226225588,5.03146373564969
2020-04-23,1.0581480251190392,3.087926228913934,13.877640513133436,0.22653126951247812,12.89505971180194,27.668980641388398,36.20425604425165,4.981457565879161
2020-04-24,1.036675995895911,3.0735733325457373,13.89250592583014,0.21977196496111773,12.84674578968217,27.724248775330945,36.29422766834745,4.912250547406565
2020-04-25,1.0310414603241658,2.9505667333297065,13.869056082352746,0.20130070919243537,13.024235350181806,27.905049893808116,36.183910137413065,4.834839633397988
2020-04-26,1.0114571121371134,2.9485581032627834,13.926693115302749,0.19948425341001536,12.469847019636005,28.14239943357532,36.411716643687114,4.889844318988928
2020-04-27,1.0090415658712213,2.8727809710074568,14.108937672672278,0.19785993762739418,12.583809538024685,27.70054945485672,36.64595957112441,4.881061288815856
2020-04-28,0.9919507657197081,2.8893340295367773,14.056410223628843,0.20816343928357103,12.925469012762655,27.458545132213953,36.60377449914347,4.866352897711035
2020-04-29,1.03864303676087,2.850122281083358,13.922646668187582,0.19082009125221644,14.48487135146784,27.015570820576905,35.70530834715619,4.792017403515053
2020-04-30,1.0529638774726997,2.8288147726161053,13.913253961785868,0.17637480827654417,15.429584673968225,26.552604781752603,35.3493917194025,4.697011404725482
2020-05-01,1.0427081691137452,2.7858220245007717,13.98781144021431,0.18227451154692637,15.500315672410888,26.43451101756836,35.38308037765,4.683476786995021
2020-05-02,1.042142025230698,2.820873078292027,14.314222205627066,0.18917665214322915,15.034724480236134,26.280825067576508,35.649193563503786,4.668842927390586
2020-05-03,1.0640768053231486,2.7283669970778406,14.36460412343878,0.21110884487712855,15.403604666552642,26.034274133202967,35.62930126740941,4.564663162118112
2020-05-04,1.0941216432398615,2.6423329944826786,14.35759768050682,0.23500865730603065,15.86743131550288,26.158398635099438,35.08967170024723,4.555437373615097
2020-05-05,1.1306184503378751,2.583382919519033,14.299346659037731,0.2308911629655707,15.23038357559757,26.464876503507963,35.395471137520765,4.665029591513523
2020-05-06,1.1073483456451445,2.5426805122451492,14.463628380972015,0.2712287610683993,13.896631746505758,26.6760924246819,36.37800683069275,4.66438299818891
2020-05-07,1.100346296749534,2.405890551323565,15.018468759521658,0.2898873738633686,13.420770535477603,27.123032007341415,35.957571898646194,4.6840325770767075
2020-05-08,1.1270814236990379,2.425832874993011,14.94390635181114,0.30376682181161396,13.156460678703505,27.735820159087986,35.67317097319992,4.6339607166938155
2020-05-09,1.1619421999600852,2.561434058765503,14.584954080391727,0.2981526923012753,13.49223884151288,28.47235841820106,34.72729170164139,4.701628007226109
2020-05-10,1.1634373244254705,2.668446721583374,14.633262530497163,0.2852572476310104,13.208299186072786,28.936393729685012,34.40073519710797,4.70416806299725
2020-05-11,1.1736947164387372,2.706059480936308,14.58046499583005,0.27567840937249466,13.431622109209226,29.20610270947882,34.02063722892179,4.6057403498126
2020-05-12,1.2366124802336598,2.7324195238573026,14.623084740994349,0.2770512617195953,14.015998813936367,29.2651755080564,33.3925199796992,4.457137691503142
2020-05-13,1.264636638647484,2.7857459313228583,14.499497193345748,0.2485615854150585,14.867954211371506,29.229721333261526,32.63708399591076,4.466799110725083
2020-05-14,1.2627457125900738,2.868080095383221,13.838769392326558,0.2530343456694381,15.587640446239817,29.098065397178292,32.52827034478064,4.563394265831982
2020-05-15,1.2400013470900169,2.896444400775975,13.836280536177043,0.26996831527584797,15.624987053845146,29.09156191125365,32.34955476373395,4.69120167184839
2020-05-16,1.2669497269397807,2.7930819038331873,13.911461469814496,0.28822679111489485,15.544316753201533,28.902004716977814,32.59451105024946,4.6994475878688515
2020-05-17,1.282578231970562,2.7269381614166015,13.871867186401621,0.2996674360052427,15.703713054878762,28.75321451332401,32.57652312721877,4.785498288784442
2020-05-18,1.3155826860835758,2.748593277917857,13.905599229415078,0.3113534793613011,15.337205197066424,28.561071440629505,32.94871554003648,4.87187914948979
2020-05-19,1.256334188204097,2.7120615191369515,14.514365055728135,0.36332979954743316,15.503375905317768,28.080673802190887,32.60476459417278,4.965095135701976
2020-05-20,1.3028609963751479,2.64948068052239,14.996858958403644,0.4052098841311529,15.813333615683097,27.723352429562915,31.99463193754029,5.114271497781377
2020-05-21,1.3543473560845012,2.6005280244513544,15.415858443365696,0.4345331886658692,16.34940816062563,27.544727802925546,31.167602655114347,5.1329943687670765
2020-05-22,1.3791824402904456,2.4624416809188485,15.97006757840164,0.46624205485376946,17.874288626256135,25.467135690748062,31.289840787328398,5.090801141202722
2020-05-23,1.3772939581512973,2.4000590561803703,16.706358520887374,0.4801383473309763,17.979975053212854,24.875482136523612,31.34228948446454,4.838403443249
2020-05-24,1.4129738985579219,2.379501209912837,17.541596616639158,0.4961690476208084,17.93070734737893,24.504691332304002,31.0082003392112,4.726160208375166
2020-05-25,1.3924816054934623,2.351430838599431,18.409135682250106,0.5532263124355996,17.743835814605788,24.129510327694266,30.752759780861183,4.667619638060185
2020-05-26,1.437487187878017,2.352414044215559,18.850262236346676,0.5728687741523271,17.175918678463518,24.096941964302367,30.917531865617754,4.596575249023798
2020-05-27,1.428840234685901,2.3530202378860023,19.448339871740362,0.5975766041434112,16.54554848960177,24.142446601966423,30.97146423732657,4.512763722649575
2020-05-28,1.398794000482206,2.3746160580341686,20.000177220269958,0.6133575661366737,15.714609023609812,24.291183226266423,31.192266288663973,4.414996616536804
2020-05-29,1.4182645588824887,2.4619581930783028,20.29038410554042,0.5681983236064045,14.542012334000246,25.386684483976968,30.995463367283353,4.3370346336318315
2020-05-30,1.4101825343954286,2.469694557328191,20.386345691220814,0.5801432733884541,14.846572193526782,25.092318396043627,30.762437850143776,4.452305503952933
2020-05-31,1.3964809242241443,2.4192591653357898,20.44445133266746,0.5743954286559834,15.237514992666506,24.80277299997718,30.655590576402915,4.469534580070023
2020-06-01,1.4106779509036338,2.439110365121974,20.609091512084422,0.5428074117606047,15.313541752617349,24.64256239556563,30.567274524957405,4.47493408698899
2020-06-02,1.4174096754673704,2.4106704173311297,20.742185770421358,0.5362559181867176,15.524903422299538,24.37751178647071,30.500339876960826,4.490723132862354
2020-06-03,1.4405447728469543,2.3874148746522996,20.751252995447906,0.5323765697867511,15.639233379086296,24.400999387288618,30.367543605521064,4.480634415370122
2020-06-04,1.4776798491402425,2.3826423093591336,20.77665129707553,0.5247633432961731,15.652803467886747,24.529866503515642,30.156877907437423,4.498715322289123
2020-06-05,1.472154572673964,2.3495950172585665,20.818980270243014,0.5395350428892707,15.669574666801141,24.622044142750042,30.00253215657476,4.525584130809258
2020-06-06,1.4916301901662463,2.330391014670522,20.90023922177839,0.5382279614131259,15.635591921269246,24.59507226522904,30.03856172610012,4.470285699373323
2020-06-07,1.5154532722193779,2.323153564925033,20.993000750627136,0.5686138022434672,15.545189080273774,24.600847252429144,30.031012387587126,4.422729889694959
2020-06-08,1.5516431098434114,2.265625996580129,20.918556371632697,0.6174624677252663,16.13674890651459,24.521723389651953,29.645193690714233,4.343046067337731
2020-06-09,1.558346146349249,2.256156125008609,20.758844170958408,0.6309329597415804,17.016796147160925,24.38146460321302,29.10001380380165,4.297446043766568
2020-06-10,1.5395890878584864,2.267921642672469,20.492269624598723,0.6408449413678406,18.297840222210812,23.92513565278714,28.563095809046075,4.273303019458454
2020-06-11,1.5293141310429776,2.2370150046312083,20.450709826440487,0.6367918616189056,18.968756365581346,23.552710073369386,28.37193675160043,4.252765985715261
2020-06-12,1.5790166217829693,2.2527620199760308,20.228464166431216,0.654690597497857,19.619277259558945,23.35776429205531,28.068975267649503,4.239049775048161
2020-06-13,1.6113391284284038,2.221804820171732,20.001043393236845,0.6690693587526638,20.311117312477418,23.248043182421682,27.62550013311465,4.312082671396607
2020-06-14,1.6082893783530567,2.1834804857643504,19.78225047903523,0.6634064917629878,21.030085159172916,23.11836488010175,27.32089083436664,4.293232291443062
2020-06-15,1.6492134477494,2.1528375307515337,19.693727832417938,0.6538926683710596,21.19115858400175,22.918165500085266,27.407516015303607,4.333488421319448
2020-06-16,1.6744675306163619,2.154660606567452,19.70815443983835,0.6576416557379008,21.035054525897575,22.838152494946122,27.583480587822912,4.348388158573323
2020-06-17,1.736361594223804,2.0709849849839332,19.682422772281864,0.6976114351464067,20.747384813438984,22.843382685618273,27.76533372528405,4.456517989022687
2020-06-18,1.7408704964628194,2.0250686448572486,20.226158098370753,0.7025886607994344,20.112145648448905,23.085624121110573,27.580312224982386,4.527232104967888
2020-06-19,1.7388163834188497,1.994446944910671,20.28693480839862,0.6890820311502084,19.742045306959962,23.39486631841698,27.619294278615364,4.5345139281293525
2020-06-20,1.7789176393018993,1.9713767126806998,20.484295196006038,0.6789665940451274,19.401631052612746,23.614094805900805,27.5823069345369,4.4884110649157964
2020-06-21,1.7978036880373365,1.9694625439934506,20.494412135222554,0.6790578527827382,19.41144299422506,23.62559877391737,27.43452964720857,4.587692364612935
2020-06-22,1.763461433845018,1.9111214696146046,20.53094751608566,0.6615419550544279,19.63512183191911,23.65194333242135,27.157758980469822,4.688103480590017
2020-06-23,1.8199277245573742,1.8885523147391325,20.530288481893372,0.6860867491000565,19.70339883134038,23.70385071471887,26.903523362127263,4.764371821523559
2020-06-24,1.8953827745460783,1.949009247119244,20.706432506428435,0.667842534011296,19.488748260877827,23.760813046571602,26.708314656577354,4.823456973868169
2020-06-25,1.8931246246206508,2.0625877424126977,20.240334727845944,0.6673303767389582,19.62427804696814,23.712987159116544,26.90229938500892,4.897057937288157
2020-06-26,1.933540151808778,2.177424101169187,20.15561210657937,0.6700800589099056,20.026090334427476,23.50525170358246,26.65695797216926,4.875043571353583
2020-06-27,1.8935681112835303,2.3007173084139487,19.98780455510264,0.6670401874761948,20.351191268311197,23.293007080251098,26.561575354084955,4.94509613507645
2020-06-28,1.9331184828795127,2.4393845663741405,19.91422872078345,0.6718807562465653,20.478700436292968,23.178204852656695,26.47375604572665,4.910726139040038
2020-06-29,2.007347969833391,2.5689446935420155,19.745701112645428,0.6714283631189969,21.02221806837477,22.782344072372325,26.336390815239046,4.8656249048740445
2020-06-30,2.037059155964766,2.5402556506645215,19.302832910087204,0.6284801256331117,22.156271842181567,21.88851943352022,26.52750488593266,4.9190759960159625
2020-07-01,2.073916086514785,2.5977736527184234,18.18409409235719,0.5612889274113353,24.117671799078437,21.764525069727828,25.681500370506654,5.019230001685374
2020-07-02,2.2010300727857266,2.5587720937032623,17.751915487879266,0.541698830353705,25.34425929234202,21.56343757903044,25.016954631559873,5.021932012345727
2020-07-03,2.188786210727523,2.504778292177614,17.782908704559393,0.5303055824963722,25.604595967025347,21.361822175326424,24.969467586414687,5.057335481272661
2020-07-04,2.2355676770783486,2.4339761274373477,17.72805955864567,0.5232937784909393,25.98566285030478,21.1562073640949,24.872642604563968,5.064590039384075
2020-07-05,2.2863685260030246,2.3902224291590066,17.6948447025529,0.50680268672118,26.05034016678367,21.240055705189633,24.70279278799472,5.128572995595888
2020-07-06,2.2849990075542954,2.357239425237371,17.711457706293622,0.5024269614235,25.730918081959874,21.67984289253147,24.563913475939206,5.169202449060676
2020-07-07,2.248056380177749,2.447084116596762,17.933538727622828,0.5275141854592809,24.836233184089966,22.575449728019922,24.257938815325584,5.174184862707926
2020-07-08,2.2630987585773346,2.35963609793714,18.69814524298223,0.5976186248805685,23.709441941422998,22.57120912310826,24.666492130532895,5.134358080558594
2020-07-09,2.293804207377381,2.344961455506835,18.833624107372398,0.643108764798521,23.12306073901012,22.629482388155218,24.94600848284472,5.185949854934818
2020-07-10,2.3148020647193124,2.3816430320263446,18.552591348783995,0.6596886435613036,23.33492446618385,22.8891300163099,24.684808618901325,5.1824118095139875
2020-07-11,2.3543866268855287,2.3875188310435997,18.38883893359209,0.6789036767155544,23.484483040199063,23.190777075016808,24.35384118786075,5.1612506286866155
2020-07-12,2.365158117693139,2.3804463263594817,18.225650634464643,0.6844520381281992,23.778435026165425,23.226284911176034,24.14479923533017,5.194773710682927
